Frame #,# Obj,X,Y,Z,Doppler,Intensity
77,33,-0.11133,0.37695,-0.035156,0.25686,1270
77,33,-0.15039,0.41016,-0.046875,0.25686,350
77,33,-3.2793,7.4258,3.2539,0.25686,45
77,33,-0.12305,0.23242,0.023438,0.51373,259
77,33,-0.10547,0.28906,-0.0097656,0.51373,394
77,33,-0.099609,0.33594,-0.019531,0.51373,615
77,33,-0.12305,0.375,-0.011719,0.51373,459
77,33,-0.13672,0.41797,-0.0097656,0.51373,126
77,33,-0.10938,0.33398,0.0058594,0.77059,95
77,33,-0.12305,0.375,0.013672,0.77059,71
77,33,-0.087891,0.30469,-0.1543,-0.77059,60
77,33,-0.10742,0.23633,-0.048828,-0.51373,123
77,33,-0.11523,0.2793,-0.060547,-0.51373,170
77,33,-0.099609,0.31836,-0.11328,-0.51373,245
77,33,-0.11133,0.35938,-0.12305,-0.51373,189
77,33,-0.095703,0.19336,-0.039063,-0.25686,93
77,33,-0.11523,0.23438,-0.03125,-0.25686,383
77,33,-0.11523,0.28125,-0.046875,-0.25686,527
77,33,-0.087891,0.32617,-0.097656,-0.25686,765
77,33,-0.11133,0.36523,-0.099609,-0.25686,585
77,33,-0.13672,0.39844,-0.12305,-0.25686,167
77,33,-6.5605,3.2988,-4.752,0.25686,41
77,33,-0.2207,0.20117,0.18555,-0.51373,132
77,33,-0.2207,0.18945,0.19922,-0.25686,384
78,64,-0.12305,0.23242,-0.025391,0,399
78,64,-0.1543,0.26563,-0.025391,0,757
78,64,-0.17578,0.30469,0.0039063,0,591
78,64,-0.085938,0.35547,-0.15039,0,197
78,64,-0.27539,0,-0.37305,0,104
78,64,-0.27148,0.35938,-0.17383,0,55
78,64,-0.26367,0.45703,-0.0058594,0,53
78,64,2.4609,1.334,-0.27734,0,69
78,64,2.5,1.3281,-0.38867,0,61
78,64,1.9609,3.0352,0.75977,0,153
78,64,1.7852,3.7109,1.5332,0,85
78,64,1.6641,3.9258,1.2344,0,105
78,64,1.4336,4.2109,2.4922,0,64
78,64,1.4453,4.5898,1.8105,0,77
78,64,1.3184,4.9121,1.3965,0,79
78,64,1.3301,4.9844,1.291,0,68
78,64,0.92773,5.4551,2.1406,0,69
78,64,0.93359,5.6719,1.6387,0,60
78,64,-1.8672,6.3477,3.4688,0,141
78,64,-1.8789,6.5352,3.2012,0,167
78,64,-2.127,6.8164,2.4844,0,79
78,64,-0.12305,0.23242,-0.0078125,0.25686,1299
78,64,-0.1543,0.26563,-0.0078125,0.25686,2441
78,64,-0.17578,0.30469,0.021484,0.25686,1984
78,64,-0.21094,0.28711,0.17188,0.25686,639
78,64,-0.27539,0,-0.36719,0.25686,259
78,64,-0.28711,0.34961,-0.17188,0.25686,122
78,64,2.6406,0.6543,0.17383,0.25686,196
78,64,2.5957,0.95703,0.10938,0.25686,247
78,64,2.5488,1.1895,-0.0039063,0.25686,309
78,64,2.5,1.3691,-0.19727,0.25686,259
78,64,1.9609,2.9746,0.9668,0.25686,541
78,64,1.7852,3.5645,1.8516,0.25686,299
78,64,1.6641,3.8047,1.5684,0.25686,359
78,64,1.4336,4.0781,2.7031,0.25686,221
78,64,1.2852,4.5449,2.0313,0.25686,257
78,64,1.4824,4.7246,1.8145,0.25686,271
78,64,1.3301,4.8926,1.6074,0.25686,230
78,64,0.92773,5.3457,2.4023,0.25686,236
78,64,0.93359,5.6074,1.8496,0.25686,199
78,64,0.57227,5.9668,1.1816,0.25686,156
78,64,0.57617,6.1094,0.44922,0.25686,144
78,64,-1.8574,5.7578,4.3086,0.25686,157
78,64,-1.8672,6.0625,3.9492,0.25686,576
78,64,-1.8789,6.2383,3.748,0.25686,681
78,64,-2.127,6.5527,3.1113,0.25686,312
78,64,-2.6133,6.6934,2.4844,0.25686,137
78,64,-2.6289,6.2598,3.5195,0.25686,162
78,64,-0.13281,0.22852,0.0058594,0.51373,469
78,64,-0.1543,0.26563,0.011719,0.51373,865
78,64,-0.17578,0.30078,0.042969,0.51373,711
78,64,-0.074219,0.37305,-0.10938,0.51373,227
78,64,-0.27539,0.068359,-0.33594,0.51373,97
78,64,2.4609,1.3594,0.091797,0.51373,109
78,64,2.4102,1.5313,-0.076172,0.51373,90
78,64,1.8457,2.9492,1.2344,0.51373,193
78,64,1.6484,3.584,1.9395,0.51373,107
78,64,1.5254,3.8438,1.6152,0.51373,130
78,64,1.2852,4.3672,2.3926,0.51373,100
78,64,1.3184,4.6602,2.0879,0.51373,105
78,64,1.1641,4.8438,1.8613,0.51373,89
78,64,0.92773,5.1816,2.7402,0.51373,84
78,64,0.74805,5.502,2.2129,0.51373,72
78,64,-2.1016,5.6953,4.3555,0.51373,206
79,64,-0.076172,0.29492,0.046875,0,108
79,64,-0.087891,0.33789,0.042969,0,130
79,64,-0.099609,0.37891,0.054688,0,74
79,64,-1.7227,1.8086,0.19727,0,49
79,64,2.4688,1.0723,-0.41992,0,60
79,64,2.5957,0.89648,-0.35547,0,67
79,64,-2.1016,6.3281,3.3691,0,63
79,64,-1.8789,6.498,3.2754,0,91
79,64,-1.8906,6.6699,3.0137,0,62
79,64,-1.9004,6.5801,3.3027,0,44
79,64,-0.13281,0.22656,-0.035156,0.25686,159
79,64,-0.085938,0.28711,0.070313,0.25686,433
79,64,-0.087891,0.33203,0.076172,0.25686,509
79,64,-0.11133,0.375,0.064453,0.25686,262
79,64,-0.095703,0.42773,0.042969,0.25686,133
79,64,-1.7695,1.6484,0.45703,0.25686,82
79,64,-1.8008,1.6797,0.45898,0.25686,122
79,64,-1.832,1.6992,0.50586,0.25686,75
79,64,2.3848,1.2598,-0.39453,0.25686,251
79,64,2.5098,1.123,-0.32813,0.25686,290
79,64,-2.8125,0,0.46484,0.25686,215
79,64,-2.7676,0,0.94922,0.25686,207
79,64,1.8242,2.9336,1.1699,0.25686,106
79,64,1.9609,2.9336,1.0879,0.25686,108
79,64,-1.8672,6.0723,3.9316,0.25686,252
79,64,-1.8789,6.2871,3.6641,0.25686,356
79,64,-1.6543,6.4199,3.6328,0.25686,239
79,64,-1.9004,6.2988,3.8125,0.25686,196
79,64,-1.9121,6.5801,3.3945,0.25686,104
79,64,-0.076172,0.2793,0.10352,0.51373,143
79,64,-0.099609,0.32422,0.095703,0.51373,164
79,64,-0.11133,0.36914,0.087891,0.51373,79
79,64,2.3848,1.3027,-0.20508,0.51373,91
79,64,2.5098,1.1602,-0.15625,0.51373,101
79,64,-2.1016,5.7012,4.3477,0.51373,77
79,64,-2.1133,5.9336,4.1016,0.51373,112
79,64,-1.8906,6.1113,4.0293,0.51373,77
79,64,-2.1387,6.0938,4.0137,0.51373,61
79,64,0.24805,0.43164,0.17383,1.5412,10
79,64,-0.12305,0.21289,-0.095703,-0.51373,67
79,64,-0.066406,0.29883,0.015625,-0.51373,198
79,64,-0.087891,0.33984,-0.0019531,-0.51373,239
79,64,-0.099609,0.38281,-0.0078125,-0.51373,128
79,64,-1.7227,1.7871,-0.33984,-0.51373,67
79,64,-1.8672,6.7695,2.5508,-0.51373,123
79,64,-1.8789,6.9121,2.2773,-0.51373,171
79,64,-1.6543,7.0801,2.0703,-0.51373,117
79,64,-1.6641,6.9902,2.4863,-0.51373,86
79,64,-0.12305,0.22266,-0.070313,-0.25686,206
79,64,-0.076172,0.29688,0.03125,-0.25686,603
79,64,-0.087891,0.33984,0.023438,-0.25686,714
79,64,-0.099609,0.38281,0.017578,-0.25686,380
79,64,-0.082031,0.43164,0.015625,-0.25686,191
79,64,-1.6914,1.7871,0.0078125,-0.25686,126
79,64,-1.7227,1.8184,0.050781,-0.25686,199
79,64,-1.752,1.8496,0.054688,-0.25686,134
79,64,1.9375,3.0039,0.72461,-0.25686,82
79,64,1.9609,3.0566,0.66211,-0.25686,89
79,64,-1.8672,6.5879,2.9883,-0.25686,357
79,64,-1.8789,6.748,2.7207,-0.25686,506
79,64,-1.6543,6.8945,2.6211,-0.25686,344
79,64,-1.6641,6.8242,2.9121,-0.25686,268
79,64,-1.9121,6.9238,2.623,-0.25686,135
79,64,2.2695,0,-2.4883,0,32
80,64,-0.13477,0.26953,-0.058594,0,53
80,64,-0.14258,0.31641,-0.054688,0,38
80,64,-0.0625,0.39063,0.0078125,0,34
80,64,-0.041016,0.43555,-0.039063,0,31
80,64,-0.10742,0.24023,-0.0078125,0.25686,194
80,64,-0.13477,0.27539,-0.029297,0.25686,397
80,64,-0.13281,0.32617,-0.0097656,0.25686,299
80,64,-0.0625,0.39063,0.023438,0.25686,246
80,64,-0.054688,0.43555,-0.0039063,0.25686,224
80,64,-0.060547,0.47852,-0.017578,0.25686,72
80,64,2.0527,2.9512,0.62109,0.25686,83
80,64,2.0762,2.9961,0.58008,0.25686,135
80,64,1.6348,4.3828,2.3379,0.25686,64
80,64,1.1133,5.293,2.4375,0.25686,72
80,64,1.1211,5.418,2.2637,0.25686,99
80,64,-1.8672,6.2422,3.6582,0.25686,148
80,64,-1.6445,6.2793,3.7871,0.25686,264
80,64,-1.8906,6.0996,4.0469,0.25686,237
80,64,-1.6641,5.7695,4.6641,0.25686,125
80,64,1,6.998,3.7422,0.25686,141
80,64,1.0059,6.959,3.9043,0.25686,207
80,64,0.75781,6.8105,4.2949,0.25686,126
80,64,-0.11523,0.23633,0.013672,0.51373,69
80,64,-0.14453,0.27148,-0.0097656,0.51373,139
80,64,-0.14258,0.32031,0.0019531,0.51373,107
80,64,-0.0625,0.38672,0.048828,0.51373,83
80,64,-0.068359,0.43359,0.021484,0.51373,73
80,64,-1.8789,5.8008,4.3926,0.51373,89
80,64,-1.6543,5.6133,4.7852,0.51373,81
80,64,1.0059,6.2734,4.9316,0.51373,68
80,64,-0.47852,0.20898,0.078125,1.2843,12
80,64,0.082031,0.44336,0.27344,-1.798,11
80,64,-0.46094,0.24023,-0.085938,-1.5412,10
80,64,-0.125,0.26953,-0.082031,-0.51373,103
80,64,-0.13281,0.3125,-0.089844,-0.51373,79
80,64,-0.0625,0.38867,-0.048828,-0.51373,61
80,64,-0.054688,0.42578,-0.091797,-0.51373,57
80,64,-1.6445,6.8965,2.4941,-0.51373,70
80,64,-1.6543,6.9141,2.5703,-0.51373,62
80,64,-0.10742,0.23828,-0.039063,-0.25686,154
80,64,-0.125,0.27344,-0.064453,-0.25686,318
80,64,-0.13281,0.32031,-0.0625,-0.25686,240
80,64,-0.0625,0.39063,-0.023438,-0.25686,194
80,64,-0.054688,0.43164,-0.056641,-0.25686,179
80,64,-0.060547,0.47266,-0.080078,-0.25686,58
80,64,2.0762,3.0527,0.021484,-0.25686,109
80,64,1.3066,5.623,1.5527,-0.25686,76
80,64,-1.8672,6.7461,2.6133,-0.25686,117
80,64,-1.6445,6.7969,2.7539,-0.25686,219
80,64,-1.6543,6.7109,3.0645,-0.25686,194
80,64,-1.6641,6.5566,3.4707,-0.25686,105
80,64,1,7.5586,2.4199,-0.25686,109
80,64,1.0059,7.5176,2.6758,-0.25686,167
80,64,0.75781,7.498,2.9336,-0.25686,99
80,64,-0.2207,0.12695,0.35938,0,20
80,64,-0.1543,0.31445,-0.039063,0.25686,297
80,64,-0.23438,0,0.39063,0.25686,120
80,64,-0.24219,0,-0.47656,0.25686,49
80,64,-2,6.9316,-3.457,0.25686,77
80,64,0.033203,0.48438,-0.20508,1.2843,10
80,64,-0.44531,0.26563,-0.099609,-1.798,10
80,64,-0.11523,0.51172,0.044922,-1.5412,9
80,64,-0.26367,0,0.30469,-0.51373,43
80,64,-0.2207,0.12109,0.36133,-0.51373,32
81,64,-0.10742,0.24023,0,0,223
81,64,-0.13477,0.27734,-0.0097656,0,585
81,64,-0.1543,0.30664,-0.074219,0,627
81,64,-0.037109,0.39258,0.041016,0,306
81,64,-0.054688,0.43555,-0.033203,0,374
81,64,-0.060547,0.47656,-0.054688,0,182
81,64,-1.8008,1.7344,0.16406,0,81
81,64,-1.832,1.7695,0.085938,0,80
81,64,2.0527,2.9746,0.49609,0,182
81,64,1.9609,3.0918,0.46875,0,322
81,64,1.9844,3.1328,0.44922,0,229
81,64,1.6074,4.3438,2.2324,0,174
81,64,1.459,4.4063,2.3125,0,161
81,64,1.1133,5.4863,1.9648,0,151
81,64,1.3066,5.4766,2.0059,0,255
81,64,1.3164,5.502,2.0625,0,174
81,64,0.57617,6.125,0.125,0,79
81,64,0.58008,6.1387,0.61133,0,101
81,64,0.7793,6.0801,1.1738,0,101
81,64,-0.85156,5.543,3.8672,0,103
81,64,-1.0723,5.5742,3.8457,0,79
81,64,-1.8672,6.5684,3.0313,0,326
81,64,-1.6445,6.627,3.1426,0,726
81,64,-1.6543,6.5469,3.3984,0,736
81,64,-1.4258,6.3027,4.0059,0,362
81,64,-2.1504,2.2578,6.9824,0,103
81,64,-1.6816,7.1641,2.2363,0,135
81,64,1,7.3164,3.0742,0,317
81,64,1.0059,7.3008,3.2207,0,551
81,64,0.75781,7.2559,3.4902,0,417
81,64,-0.10742,0.24023,0.015625,0.25686,654
81,64,-0.13477,0.27734,0.0097656,0.25686,1731
81,64,-0.16406,0.30859,-0.042969,0.25686,1799
81,64,-0.037109,0.38867,0.066406,0.25686,852
81,64,-0.054688,0.43555,-0.0039063,0.25686,1040
81,64,-0.060547,0.47852,-0.023438,0.25686,509
81,64,-1.8008,1.7148,0.31055,0.25686,278
81,64,-1.832,1.7539,0.25586,0.25686,268
81,64,-1.9453,1.6973,0.24414,0.25686,138
81,64,2.0527,2.9297,0.71875,0.25686,519
81,64,1.9609,3.0527,0.67969,0.25686,929
81,64,1.9844,3.0977,0.65234,0.25686,655
81,64,1.6074,4.2559,2.3965,0.25686,464
81,64,1.6211,4.2246,2.5352,0.25686,437
81,64,1.3301,5.0195,1.1504,0.25686,360
81,64,1.1133,5.3477,2.3164,0.25686,404
81,64,1.1211,5.3633,2.3887,0.25686,672
81,64,1.3164,5.3379,2.4551,0.25686,467
81,64,0.57617,6.1035,0.52344,0.25686,201
81,64,0.77539,6.0547,1.0645,0.25686,274
81,64,0.97461,6,1.416,0.25686,271
81,64,-1.0645,5.1719,4.3047,0.25686,273
81,64,-1.0723,5.1797,4.3633,0.25686,218
81,64,-1.8672,6.3242,3.5137,0.25686,871
81,64,-1.6445,6.3691,3.6348,0.25686,1947
81,64,-1.8906,6.2344,3.8359,0.25686,1956
81,64,-1.4258,5.9492,4.5156,0.25686,979
81,64,-2.1504,0.22656,7.3359,0.25686,270
81,64,-1.9219,6.9805,2.5957,0.25686,363
81,64,0.75,7.1074,3.5918,0.25686,859
81,64,0.75391,7.0918,3.7168,0.25686,1473
81,64,0.75781,7.002,3.9727,0.25686,1116
81,64,-0.10742,0.23828,0.029297,0.51373,239
81,64,-0.13477,0.27539,0.025391,0.51373,631
82,64,-0.10547,0.28711,-0.033203,0,200
82,64,-0.10938,0.32813,-0.058594,0,334
82,64,-0.085938,0.38281,-0.044922,0,309
82,64,-0.054688,0.43555,-0.033203,0,259
82,64,-0.060547,0.47656,-0.060547,0,119
82,64,-0.082031,0.51172,-0.10156,0,20
82,64,-1.9121,1.6758,0.18359,0,48
82,64,2.0762,3.0137,0.48242,0,219
82,64,2.1016,3.0371,0.5625,0,269
82,64,2.127,3.0859,0.49805,0,176
82,64,1.6074,4.5352,1.8145,0,121
82,64,1.6211,4.5098,1.9844,0,173
82,64,1.6348,4.4844,2.1367,0,121
82,64,1.3301,5.1191,0.5625,0,91
82,64,1.3066,5.5176,1.8887,0,100
82,64,1.5059,5.5137,1.8945,0,136
82,64,1.3262,5.5762,1.9844,0,114
82,64,1.3359,5.4629,2.3848,0,67
82,64,0.77539,6.1387,0.33398,0,49
82,64,0.7793,6.1348,0.83789,0,71
82,64,-0.85742,5.7383,3.6523,0,57
82,64,-1.8672,6.7363,2.6406,0,92
82,64,-1.8789,6.6973,2.8457,0,320
82,64,-1.8906,6.7188,2.9063,0,437
82,64,-1.6641,6.709,3.168,0,332
82,64,-1.4336,6.7773,3.2402,0,223
82,64,-1.6816,6.8535,3.0566,0,123
82,64,0.75391,7.4941,2.8203,0,271
82,64,0.75781,7.5039,2.918,0,265
82,64,0.76172,7.5703,2.8672,0,146
82,64,-0.089844,0.24805,0.0058594,0.25686,229
82,64,-0.10547,0.28906,-0.011719,0.25686,920
82,64,-0.10938,0.33203,-0.03125,0.25686,1503
82,64,-0.099609,0.38281,-0.029297,0.25686,1339
82,64,-0.068359,0.43359,-0.011719,0.25686,1095
82,64,-0.060547,0.47852,-0.029297,0.25686,491
82,64,-0.082031,0.51758,-0.060547,0.25686,83
82,64,-1.8008,1.7168,0.29688,0.25686,178
82,64,-1.9121,1.6504,0.34766,0.25686,205
82,64,-1.8633,1.7832,0.26367,0.25686,88
82,64,1.9609,3.0352,0.75195,0.25686,743
82,64,1.9844,3.0586,0.8125,0.25686,899
82,64,2.0078,3.1211,0.71484,0.25686,588
82,64,1.6074,4.4063,2.1074,0.25686,394
82,64,1.6211,4.377,2.2598,0.25686,564
82,64,1.6348,4.3516,2.3965,0.25686,385
82,64,1.3301,5.0781,0.85742,0.25686,284
82,64,1.3066,5.3633,2.293,0.25686,305
82,64,1.3164,5.4141,2.2832,0.25686,422
82,64,1.3262,5.4102,2.3965,0.25686,373
82,64,1.3359,5.248,2.8301,0.25686,229
82,64,0.77539,6.123,0.56055,0.25686,163
82,64,0.7793,6.0898,1.1211,0.25686,226
82,64,-0.85156,5.6543,3.7031,0.25686,168
82,64,-0.85742,5.6367,3.8066,0.25686,180
82,64,-1.8672,6.457,3.2598,0.25686,323
82,64,-1.8789,6.4668,3.3359,0.25686,1071
82,64,-1.8906,6.4844,3.3945,0.25686,1451
82,64,-1.6641,6.457,3.6563,0.25686,1090
82,64,-1.4336,6.5508,3.6738,0.25686,728
82,64,-1.9219,6.5176,3.6035,0.25686,411
82,64,0.75391,7.2695,3.3574,0.25686,878
82,64,0.75781,7.2637,3.4707,0.25686,861
82,64,0.76172,7.2891,3.5195,0.25686,479
83,64,-0.10742,0.24023,0.021484,0,689
83,64,-0.125,0.28125,0.0078125,0,1826
83,64,-0.1543,0.3125,-0.050781,0,2167
83,64,-0.037109,0.38867,0.0625,0,2081
83,64,-0.041016,0.43555,0.039063,0,1433
83,64,-0.060547,0.48047,0.011719,0,389
83,64,-1.8008,1.7422,0.041016,0,143
83,64,-1.832,1.7715,0.0039063,0,140
83,64,1.9609,3.0488,0.69531,0,863
83,64,1.9844,3.0762,0.74609,0,770
83,64,1.6074,4.3105,2.2969,0,354
83,64,1.6211,4.3633,2.2871,0,372
83,64,1.3301,5.0801,0.83984,0,270
83,64,1.1133,5.1465,2.7344,0,276
83,64,1.3066,5.1387,2.7578,0,538
83,64,1.3164,5.1836,2.7656,0,464
83,64,1.3262,5.3418,2.5488,0,269
83,64,0.95508,5.75,1.832,0,191
83,64,0.96094,5.9199,1.3789,0,157
83,64,0.77539,6.0293,1.209,0,200
83,64,0.97461,6.0313,1.2734,0,226
83,64,-0.85156,5.2578,4.2461,0,209
83,64,-0.85742,5.0801,4.5234,0,188
83,64,-1.8672,6.4121,3.3496,0,548
83,64,-1.8789,6.3945,3.4727,0,1440
83,64,-1.6543,6.3594,3.7383,0,1658
83,64,-1.6641,6.1387,4.166,0,915
83,64,-0.95508,6.0508,4.5781,0,233
83,64,-2.6445,0,-7.6406,0,232
83,64,0.75,6.9707,3.8516,0,654
83,64,0.75391,7.084,3.7324,0,1173
83,64,0.75781,7.0508,3.8867,0,981
83,64,-0.10742,0.23828,0.03125,0.25686,176
83,64,-0.125,0.2793,0.025391,0.25686,452
83,64,-0.1543,0.31641,-0.0078125,0.25686,507
83,64,-0.037109,0.375,0.11914,0.25686,370
83,64,-0.054688,0.42773,0.083984,0.25686,244
83,64,-1.8008,1.7266,0.22656,0.25686,133
83,64,-1.832,1.7578,0.22656,0.25686,132
83,64,2.5098,1.1484,-0.22852,0.25686,211
83,64,1.9609,2.9883,0.92578,0.25686,358
83,64,1.9844,2.9922,1.0293,0.25686,331
83,64,1.6211,4.2227,2.5391,0.25686,139
83,64,1.1211,5.0176,3.0488,0.25686,181
83,64,1.3164,5.0059,3.0742,0.25686,155
83,64,1.1367,5.2109,2.8867,0.25686,90
83,64,-1.8672,6.1387,3.8281,0.25686,215
83,64,-1.8789,6.0977,3.9707,0.25686,568
83,64,-1.6543,6.041,4.2324,0.25686,680
83,64,-1.6641,5.8164,4.6055,0.25686,385
83,64,-1.1953,5.6738,4.9863,0.25686,106
83,64,0.75391,6.8184,4.2012,0.25686,391
83,64,0.75781,6.7344,4.4121,0.25686,328
83,64,-0.10742,0.23633,0.050781,0.51373,68
83,64,-0.125,0.27734,0.044922,0.51373,177
83,64,-0.1543,0.31641,0.0078125,0.51373,197
83,64,-0.037109,0.36914,0.13477,0.51373,158
83,64,-0.054688,0.42383,0.099609,0.51373,107
83,64,1.9609,2.9512,1.0352,0.51373,124
83,64,1.9844,2.9551,1.1328,0.51373,119
83,64,-1.8789,5.7402,4.4727,0.51373,197
83,64,-1.8906,5.6426,4.6621,0.51373,232
83,64,-1.6641,5.4004,5.0879,0.51373,128
83,64,0.75391,6.3281,4.9063,0.51373,139
84,64,-0.099609,0.24414,-0.013672,0,109
84,64,-0.125,0.2793,-0.027344,0,159
84,64,-0.14258,0.29297,0.13086,0,99
84,64,-0.085938,0.38281,0.054688,0,90
84,64,-0.10938,0.41992,0.074219,0,75
84,64,2.6406,0.67383,0.039063,0,318
84,64,2.6816,0.66797,-0.15625,0,466
84,64,-2.8125,0,0.052734,0,236
84,64,-2.8574,0,0.80664,0,302
84,64,2.8105,0.14844,0.70313,0,260
84,64,2.7598,0,1.1133,0,326
84,64,2.8027,0,1.457,0,297
84,64,2.0762,3.0313,0.36133,0,605
84,64,2.2188,3.332,1.916,0,192
84,64,1.9609,3.8164,1.2969,0,217
84,64,1.8398,4.0488,0.84961,0,157
84,64,1.4453,4.6445,1.668,0,265
84,64,1.459,4.6738,1.709,0,176
84,64,1.6348,4.5859,1.9102,0,154
84,64,1.6484,4.7891,1.4688,0,140
84,64,1.4961,4.998,1.0352,0,137
84,64,1.4824,5.3379,2.123,0,149
84,64,1.3066,5.4961,1.9551,0,222
84,64,0.96094,6.0313,0.74219,0,99
84,64,0.96875,6.0625,0.8418,0,112
84,64,0.97461,6.0469,1.2012,0,96
84,64,1,7.3164,3.0762,0,281
84,64,1.0059,7.3086,3.2031,0,388
84,64,0.75781,7.2832,3.4336,0,234
84,64,-0.10742,0.24023,-0.0019531,0.25686,379
84,64,-0.11523,0.2832,-0.025391,0.25686,488
84,64,-0.054688,0.34766,0.015625,0.25686,426
84,64,-0.048828,0.39063,0.039063,0.25686,391
84,64,-0.095703,0.42578,0.058594,0.25686,181
84,64,-1.8008,1.6855,0.43555,0.25686,142
84,64,2.6406,0.62891,0.24609,0.25686,618
84,64,2.6816,0.68555,0.052734,0.25686,916
84,64,-2.8125,0,0.27344,0.25686,493
84,64,-2.8574,0,1,0.25686,636
84,64,-2.9004,0,0.98242,0.25686,552
84,64,2.7598,0,1.2461,0.25686,708
84,64,2.0762,3,0.56836,0.25686,1297
84,64,2.2188,3.0957,2.2793,0.25686,449
84,64,1.9609,3.666,1.6777,0.25686,510
84,64,1.6973,4.0469,1.1113,0.25686,363
84,64,1.4453,4.5176,1.9863,0.25686,661
84,64,1.459,4.5469,2.0254,0.25686,440
84,64,1.6348,4.4414,2.2266,0.25686,386
84,64,1.6484,4.6719,1.8105,0.25686,344
84,64,1.4961,4.9277,1.3262,0.25686,329
84,64,1.2988,5.2715,2.3945,0.25686,390
84,64,1.3066,5.3516,2.3203,0.25686,568
84,64,0.76953,6.0117,1.0605,0.25686,276
84,64,0.96875,5.9805,1.3027,0.25686,299
84,64,1.1699,5.8418,1.8555,0.25686,242
84,64,-1.8789,6.3418,3.5684,0.25686,379
84,64,-1.6543,6.3359,3.7793,0.25686,324
84,64,1,7.0703,3.6055,0.25686,837
84,64,0.75391,7.1191,3.6641,0.25686,1147
84,64,0.75781,7.0293,3.9277,0.25686,679
84,64,-0.10742,0.24023,0.015625,0.51373,125
84,64,-0.11523,0.28516,-0.0019531,0.51373,162
84,64,-0.066406,0.34375,0.033203,0.51373,146
84,64,-0.0625,0.38477,0.066406,0.51373,137
85,64,-0.099609,0.24219,-0.03125,0,426
85,64,-0.125,0.27344,-0.066406,0,791
85,64,-0.14258,0.28906,-0.14063,0,734
85,64,-0.025391,0.39258,0.041016,0,480
85,64,-0.027344,0.43945,0.0097656,0,156
85,64,2.5098,1.1191,-0.34375,0,57
85,64,2.5488,1.1348,-0.35547,0,69
85,64,2.4102,1.4336,-0.54492,0,50
85,64,2.0762,2.9863,0.63281,0,96
85,64,2.1016,3.0215,0.64063,0,65
85,64,1.1211,5.209,2.709,0,44
85,64,0.75391,7.252,3.3945,0,76
85,64,1.0117,6.9785,3.9609,0,59
85,64,-0.082031,0.20313,0.0097656,0.25686,159
85,64,-0.099609,0.24414,-0.0097656,0.25686,708
85,64,-0.11523,0.2832,-0.033203,0.25686,1247
85,64,-0.14258,0.31055,-0.083984,0.25686,1073
85,64,-0.025391,0.38672,0.078125,0.25686,536
85,64,-0.027344,0.4375,0.029297,0.25686,178
85,64,2.3848,1.2988,-0.22656,0.25686,84
85,64,2.5098,1.1543,-0.18945,0.25686,175
85,64,2.5488,1.1777,-0.16211,0.25686,201
85,64,2.5898,1.2051,-0.085938,0.25686,122
85,64,2.2656,1.7676,-0.39063,0.25686,87
85,64,2.0527,2.9219,0.75,0.25686,171
85,64,2.0762,2.9531,0.77148,0.25686,287
85,64,2.1016,2.9805,0.81055,0.25686,199
85,64,1.6074,4.1133,2.6348,0.25686,111
85,64,1.6211,4.0234,2.8438,0.25686,96
85,64,1.1133,5.2324,2.5664,0.25686,90
85,64,1.1211,5.2461,2.6348,0.25686,150
85,64,1.1289,5.2578,2.709,0.25686,109
85,64,0.96875,5.9668,1.3613,0.25686,68
85,64,-1.8672,6.0859,3.9102,0.25686,143
85,64,-1.8789,6.1641,3.8652,0.25686,301
85,64,-1.6543,6.0762,4.1836,0.25686,305
85,64,-1.4258,5.7676,4.7441,0.25686,145
85,64,0.75,6.9063,3.9648,0.25686,185
85,64,0.75391,6.916,4.0371,0.25686,298
85,64,0.75781,6.8066,4.3008,0.25686,206
85,64,-0.099609,0.24414,0.0039063,0.51373,224
85,64,-0.125,0.28125,-0.013672,0.51373,396
85,64,-0.14258,0.31641,-0.058594,0.51373,333
85,64,-0.025391,0.38281,0.097656,0.51373,175
85,64,-0.027344,0.43555,0.048828,0.51373,59
85,64,2.0762,2.8867,0.99414,0.51373,92
85,64,-2.1133,5.5801,4.5703,0.51373,105
85,64,-1.8906,5.5762,4.7422,0.51373,101
85,64,0.50195,6.5801,4.5996,0.51373,99
85,64,0.75781,6.4355,4.8379,0.51373,65
85,64,-0.125,0.28125,0,0.77059,109
85,64,-0.1543,0.31055,-0.058594,0.77059,90
85,64,-0.41016,0,-0.50391,-1.798,10
85,64,-0.089844,0.23633,-0.072266,-0.77059,76
85,64,-0.11523,0.26367,-0.10938,-0.77059,136
85,64,-0.13281,0.27344,-0.17773,-0.77059,120
85,64,-0.011719,0.39453,-0.013672,-0.77059,61
85,64,-0.099609,0.23633,-0.060547,-0.51373,501
85,64,-0.11523,0.26758,-0.10156,-0.51373,943
85,64,-0.13281,0.27344,-0.17773,-0.51373,857
85,64,-0.025391,0.39453,-0.0097656,-0.51373,481
85,64,-0.013672,0.4375,-0.048828,-0.51373,157
85,64,2.5098,0.99805,-0.61328,-0.51373,92
85,64,2.5488,0.95117,-0.71289,-0.51373,101
86,64,-0.11523,0.22656,-0.068359,0,61
86,64,-0.125,0.27148,-0.074219,0,83
86,64,-0.12109,0.31836,-0.089844,0,61
86,64,2.5547,0.94727,-0.011719,0,61
86,64,2.5957,0.95117,-0.15625,0,82
