Frame,Obj,X,Y,Z,Doppler,Intensity
35,64,0.19141,0.39453,0.0078125,0.51373,724
35,64,0.24219,0.41797,-0.0058594,0.51373,599
35,64,0.29688,0.43555,-0.013672,0.51373,367
35,64,0.32227,0.47266,0.0019531,0.51373,105
35,64,0.41992,0.43555,-0.43945,0.51373,101
35,64,0.44531,0.47656,-0.44727,0.51373,159
35,64,0.46875,0.47266,-0.50195,0.51373,121
35,64,0.2793,0.44727,-0.0039063,0.77059,97
35,64,0.30273,0.48438,0.0097656,0.77059,44
35,64,0.41992,0.55078,-0.38086,0.77059,60
35,64,0.14844,0.36133,-0.060547,-0.51373,312
35,64,0.16406,0.40234,-0.068359,-0.51373,327
35,64,-0.26367,0.41406,0.19336,-0.51373,70
35,64,-0.23242,0.47852,0.20703,-0.51373,48
35,64,1.2109,1.166,-2.1992,-0.51373,232
35,64,1.3184,1.6699,-1.8398,-0.51373,238
35,64,0.14258,0.32031,-0.027344,-0.25686,387
35,64,0.14844,0.36523,-0.037109,-0.25686,969
35,64,0.16406,0.40625,-0.041016,-0.25686,1023
35,64,0.15039,0.45703,-0.035156,-0.25686,475
35,64,0.29688,0.375,0.22266,-0.25686,157
35,64,0.33984,0.37305,0.26953,-0.25686,112
35,64,1.2988,1.502,-1.9297,-0.25686,550
35,64,1.3184,1.6934,-1.8184,-0.25686,520
35,64,1.1953,2.6895,0.068359,-0.25686,259
35,64,0.011719,0.14063,0.36914,0,229
35,64,0.027344,0.25391,0.35742,0,275
35,64,-0.28516,0.39258,0.30078,0,36
35,64,-2.7695,0,-2.2266,0,167
35,64,-2.8535,0,-1.8105,0,95
35,64,0,0.18359,-0.29883,0.25686,327
35,64,0,0.13867,-0.37109,0.25686,933
35,64,0,0.11914,-0.42188,0.25686,1029
35,64,0.015625,0.17969,-0.44922,0.25686,512
35,64,0.14258,0.28906,0.47266,0.25686,74
35,64,0.76563,0,0.31641,0.25686,123
35,64,0,0.21094,-0.33594,0.51373,309
35,64,0.10742,0.15625,-0.53906,0.51373,59
35,64,0.70117,0,0.31055,0.51373,95
35,64,0.74219,0,0.32422,0.51373,139
35,64,0.7832,0,0.30664,0.51373,107
35,64,0.099609,0.089844,-0.50977,0.77059,54
35,64,0.10742,0.33008,-0.45313,0.77059,28
35,64,0.74219,0,0.38867,0.77059,51
35,64,0.011719,0.12109,0.37695,-0.51373,204
35,64,0,0.033203,-0.4375,-0.51373,226
35,64,0.29688,0.3418,0.27148,-0.51373,59
36,64,0.17383,0.24609,-0.060547,0,549
36,64,0.19727,0.28516,-0.058594,0,2500
36,64,0.22266,0.32031,-0.064453,0,4228
36,64,0.24805,0.35352,-0.082031,0,3154
